query_id,query,sources,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10,method,result_dir
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.0886075949367088,0.3924050632911392,0.5569620253164557,0.0886075949367088,0.1037974683544304,0.0848101265822784,Learned gate v3 seqp2_ov005,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seqp2_ov005_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0058823529411764,0.0058823529411764,Learned gate v3 seqp2_ov005,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seqp2_ov005_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
0,+Smiling,4786,0.0758462181362306,0.2208524864187212,0.3052653572921019,0.0758462181362306,0.0610948600083569,0.0500835770998737,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
1,+Eyeglasses,2196,0.1234061930783242,0.3479052823315118,0.4927140255009107,0.1234061930783242,0.0980874316939884,0.0846083788706728,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
2,-Heavy_Makeup,4087,0.0496696843650599,0.1561047222901884,0.2339124051871788,0.0496696843650599,0.0369464154636653,0.0324688035233663,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
3,+Male,1595,0.0100313479623824,0.0338557993730407,0.0652037617554859,0.0100313479623824,0.008526645768025,0.0092789968652037,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
4,-Young,5355,0.0102707749766573,0.0414565826330532,0.076750700280112,0.0102707749766573,0.0104575163398693,0.0107936507936508,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
5,+Blond_Hair,5469,0.0351069665386725,0.1225086853172426,0.1899798866337539,0.0351069665386725,0.0319253976961052,0.0288352532455655,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
6,+Mustache,301,0.0863787375415282,0.2093023255813953,0.2790697674418604,0.0863787375415282,0.054485049833887,0.0428571428571428,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
7,-Young,5355,0.0102707749766573,0.0414565826330532,0.076750700280112,0.0102707749766573,0.0104575163398693,0.0107936507936508,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
8,"+Eyeglasses, +Smiling",612,0.1029411764705882,0.2892156862745098,0.4166666666666667,0.1029411764705882,0.0754901960784314,0.062091503267974,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
9,"+Black_Hair, -Wavy_Hair",2572,0.0307153965785381,0.1174183514774494,0.1881804043545878,0.0307153965785381,0.0278382581648523,0.0251166407465009,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
11,"+Chubby, -Young",584,0.0017123287671232,0.0085616438356164,0.0171232876712328,0.0017123287671232,0.0017123287671232,0.0018835616438356,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.1645569620253164,0.4430379746835443,0.4683544303797468,0.1645569620253164,0.1139240506329114,0.0734177215189873,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.088235294117647,0.1176470588235294,0.0294117647058823,0.0176470588235294,0.0117647058823529,Learned gate v3 offmp_l004_widepos_balanced_length_b256_lr0,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_offmp_l004_widepos_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
0,+Smiling,4786,0.0714584203928123,0.2118679481821981,0.2908483075637275,0.0714584203928123,0.0578353531132463,0.0473464270789795,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
1,+Eyeglasses,2196,0.1111111111111111,0.319672131147541,0.4462659380692167,0.1111111111111111,0.090163934426229,0.0761384335154818,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
2,-Heavy_Makeup,4087,0.04771225838023,0.1470516271103499,0.2187423538047467,0.04771225838023,0.0354783459750429,0.0297284071446045,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
3,+Male,1595,0.0075235109717868,0.0282131661442006,0.0463949843260188,0.0075235109717868,0.0070219435736677,0.0063949843260187,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
4,-Young,5355,0.0098972922502334,0.0416433239962651,0.0724556489262371,0.0098972922502334,0.010046685340803,0.0101027077497666,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
5,+Blond_Hair,5469,0.0343755714024501,0.1214115926129091,0.1899798866337539,0.0343755714024501,0.0321448162369719,0.0283964161638321,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
6,+Mustache,301,0.0930232558139534,0.2126245847176079,0.2956810631229236,0.0930232558139534,0.0551495016611295,0.0438538205980066,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
7,-Young,5355,0.0098972922502334,0.0416433239962651,0.0724556489262371,0.0098972922502334,0.010046685340803,0.0101027077497666,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
8,"+Eyeglasses, +Smiling",612,0.0849673202614379,0.2663398692810457,0.3839869281045752,0.0849673202614379,0.0663398692810458,0.0549019607843138,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
9,"+Black_Hair, -Wavy_Hair",2572,0.0346034214618973,0.1178071539657853,0.1963452566096423,0.0346034214618973,0.0274494556765164,0.0256220839813376,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
11,"+Chubby, -Young",584,0.0034246575342465,0.0085616438356164,0.0205479452054794,0.0034246575342465,0.0017123287671232,0.0025684931506849,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.1012658227848101,0.3037974683544304,0.379746835443038,0.1012658227848101,0.0784810126582278,0.0594936708860759,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0588235294117647,0.1176470588235294,0.0294117647058823,0.0117647058823529,0.0117647058823529,Learned gate v3 seq_l007,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v3_sequentialgate_seq_l007_balanced_length_b256_lr0.0001_src0.02_scale0.02_long
0,+Smiling,4786,0.0639364814040952,0.1930631007104053,0.2753865440869202,0.0639364814040952,0.0527789385708311,0.04469285415796,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
1,+Eyeglasses,2196,0.1115664845173041,0.3123861566484517,0.4335154826958106,0.1115664845173041,0.0863387978142073,0.0747267759562833,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
2,-Heavy_Makeup,4087,0.0440420846586738,0.1375091754343038,0.2101786151211157,0.0440420846586738,0.0325911426474188,0.0285539515537066,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
3,+Male,1595,0.0081504702194357,0.0263322884012539,0.0413793103448275,0.0081504702194357,0.0071473354231974,0.0064576802507836,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
4,-Young,5355,0.0108309990662931,0.0367880485527544,0.0649859943977591,0.0108309990662931,0.0092623716153128,0.0089262371615313,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
5,+Blond_Hair,5469,0.0272444688242823,0.0912415432437374,0.1453647833241909,0.0272444688242823,0.0241726092521486,0.0221795575059424,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
6,+Mustache,301,0.0897009966777408,0.2059800664451827,0.2823920265780731,0.0897009966777408,0.054485049833887,0.043189368770764,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
7,-Young,5355,0.0108309990662931,0.0367880485527544,0.0649859943977591,0.0108309990662931,0.0092623716153128,0.0089262371615313,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
8,"+Eyeglasses, +Smiling",612,0.0588235294117647,0.230392156862745,0.3382352941176471,0.0588235294117647,0.0529411764705881,0.0436274509803922,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
9,"+Black_Hair, -Wavy_Hair",2572,0.0268273716951788,0.1006998444790046,0.1621306376360808,0.0268273716951788,0.0234059097978227,0.0217340590979783,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
11,"+Chubby, -Young",584,0.0034246575342465,0.0085616438356164,0.0154109589041095,0.0034246575342465,0.0017123287671232,0.0022260273972602,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.1265822784810126,0.2531645569620253,0.3544303797468354,0.1265822784810126,0.0708860759493671,0.0569620253164556,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0588235294117647,0.1176470588235294,0.0294117647058823,0.0117647058823529,0.0147058823529411,Learned gate v2 add_l009,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l009_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
0,+Smiling,4786,0.0614291684078562,0.1811533639782699,0.2636857501044714,0.0614291684078562,0.0487254492269113,0.0423735896364389,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
1,+Eyeglasses,2196,0.0997267759562841,0.2800546448087431,0.3761384335154827,0.0997267759562841,0.0778688524590162,0.0642076502732234,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
2,-Heavy_Makeup,4087,0.0423293369219476,0.1299241497430878,0.1954979202348911,0.0423293369219476,0.0309762662099341,0.0260827012478588,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
3,+Male,1595,0.0075235109717868,0.0219435736677116,0.0376175548589341,0.0075235109717868,0.0058934169278996,0.0054545454545454,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
4,-Young,5355,0.0102707749766573,0.0380952380952381,0.0668534080298786,0.0102707749766573,0.0092623716153128,0.0090756302521008,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
5,+Blond_Hair,5469,0.0290729566648381,0.0972755531175717,0.1532272810385811,0.0290729566648381,0.025562260010971,0.0234412141159259,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
6,+Mustache,301,0.0764119601328903,0.1860465116279069,0.2624584717607973,0.0764119601328903,0.0491694352159468,0.0395348837209301,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
7,-Young,5355,0.0102707749766573,0.0380952380952381,0.0668534080298786,0.0102707749766573,0.0092623716153128,0.0090756302521008,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
8,"+Eyeglasses, +Smiling",612,0.0359477124183006,0.1633986928104575,0.2581699346405229,0.0359477124183006,0.037908496732026,0.0323529411764705,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
9,"+Black_Hair, -Wavy_Hair",2572,0.0213841368584758,0.0886469673405909,0.1504665629860031,0.0213841368584758,0.0205287713841369,0.019945567651633,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
11,"+Chubby, -Young",584,0.0034246575342465,0.0068493150684931,0.011986301369863,0.0034246575342465,0.0013698630136986,0.0015410958904109,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.0759493670886076,0.2025316455696202,0.3164556962025316,0.0759493670886076,0.060759493670886,0.0481012658227848,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0235294117647058,0.0117647058823529,Learned gate v2 add_l001,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v2_additivegate_add_l001_balanced_length_b256_lr0.0003_src0.02_scale0.02_long
0,+Smiling,4786,0.0616381111575428,0.1859590472210614,0.2649394066025909,0.0616381111575428,0.0496447973255323,0.0430213121604673,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
1,+Eyeglasses,2196,0.1020036429872495,0.2736794171220401,0.377959927140255,0.1020036429872495,0.0772313296903459,0.0642531876138428,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
2,-Heavy_Makeup,4087,0.0415953021776364,0.1242965500367017,0.1977000244678248,0.0415953021776364,0.0301443601663814,0.0266699290433078,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
3,+Male,1595,0.0075235109717868,0.0206896551724137,0.0313479623824451,0.0075235109717868,0.005141065830721,0.004514106583072,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
4,-Young,5355,0.0093370681605975,0.0338001867413632,0.0618113912231559,0.0093370681605975,0.0083660130718954,0.0081419234360411,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
5,+Blond_Hair,5469,0.0298043518010605,0.1033095629914061,0.1625525690254159,0.0298043518010605,0.02684220149936,0.0246845858475038,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
6,+Mustache,301,0.0664451827242525,0.1993355481727574,0.2790697674418604,0.0664451827242525,0.0518272425249169,0.0411960132890365,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
7,-Young,5355,0.0093370681605975,0.0338001867413632,0.0618113912231559,0.0093370681605975,0.0083660130718954,0.0081419234360411,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
8,"+Eyeglasses, +Smiling",612,0.0490196078431372,0.1797385620915032,0.2679738562091503,0.0490196078431372,0.0421568627450979,0.034640522875817,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
9,"+Black_Hair, -Wavy_Hair",2572,0.0178849144634525,0.0754276827371695,0.1325816485225505,0.0178849144634525,0.0177293934681182,0.017846034214619,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
11,"+Chubby, -Young",584,0.0017123287671232,0.0068493150684931,0.011986301369863,0.0017123287671232,0.0013698630136986,0.0013698630136986,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.0886075949367088,0.2278481012658227,0.3037974683544304,0.0886075949367088,0.0632911392405063,0.0455696202531645,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0,0.088235294117647,0.088235294117647,0.0,0.0176470588235294,0.0117647058823529,Learned gate v1 ov015,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/gate_model/gate_v1_ov015_balanced_length_b256_lr0.0003_src0.02_scale0.1_long
